Student_ID,Age,Gender,Department,Level,CGPA,Attendance,Assignment,Midterm,Exam,Study_Hours,Financial_Stress,Family_Income,Scholarship,Sleep_Hours,Mental_Health,Carryovers,Performance,Dropout
1733,22,Male,Mechanical Engineering,200,3.92,76,71.8,72.8,90.8,5.7,5,Medium,No,8.3,5,1,Good,0
1734,24,Male,Business Administration,400,2.36,94,52.2,43.2,46.2,2.3,3,Medium,No,7.9,6,5,Poor,1
1735,20,Female,Microbiology,300,3.51,61,61.3,67.3,82.3,4.7,5,Medium,No,4.1,5,1,Good,0
1736,20,Male,Medicine,400,1.62,70,30.0,30.0,37.0,0.7,5,Medium,Yes,8.3,5,5,Poor,0
1737,30,Male,Mechanical Engineering,300,2.64,64,52.2,41.2,65.2,3.0,9,Low,No,5.2,1,1,Fair,0
1738,24,Male,Electrical Engineering,500,3.23,84,71.2,74.2,48.2,3.9,7,Medium,Yes,3.8,4,1,Fair,0
1739,17,Male,Civil Engineering,500,1.5,57,30.0,30.0,30.0,0.8,4,High,Yes,4.3,6,3,Poor,1
1740,18,Male,Software Engineering,300,4.42,87,85.1,97.1,83.1,6.9,4,High,No,7.3,5,0,Good,0
1741,17,Female,Civil Engineering,200,2.3,62,58.599999999999994,41.599999999999994,37.599999999999994,3.0,4,High,No,8.6,8,5,Poor,1
1742,29,Female,Mechanical Engineering,400,1.57,40,30.0,30.0,34.0,0.5,10,Low,Yes,3.1,1,4,Poor,1
1743,24,Male,Mass Communication,100,3.29,68,66.4,49.4,81.4,4.2,9,Low,No,5.4,3,3,Fair,0
1744,26,Male,Information Technology,300,1.5,62,30.0,30.0,30.0,0.5,6,Low,Yes,3.5,7,4,Poor,0
1745,25,Female,Biochemistry,500,1.63,53,30.0,30.0,37.9,1.2,7,Low,Yes,7.5,4,5,Poor,1
1746,20,Male,Electrical Engineering,100,4.08,52,77.6,74.6,92.6,5.9,1,High,No,4.1,4,1,Good,1
1747,17,Female,Computer Science,300,1.92,67,41.099999999999994,44.099999999999994,30.0,1.1,1,High,Yes,4.7,1,5,Poor,1
1748,30,Male,Civil Engineering,500,1.86,45,44.5,34.5,32.5,3.2,10,Low,Yes,4.3,1,5,Poor,1
1749,24,Female,Medicine,200,1.66,61,30.0,33.3,36.3,0.8,8,Low,Yes,8.1,6,3,Poor,1
1750,17,Male,Medicine,500,2.29,74,42.2,61.2,34.2,2.7,3,Medium,Yes,4.3,7,3,Poor,0
1751,26,Female,Medicine,100,2.92,40,46.0,65.0,64.0,3.9,9,Low,No,7.1,5,1,Fair,1
1752,17,Male,Nursing,500,1.99,71,30.0,40.3,49.3,1.0,5,Medium,No,8.3,2,4,Poor,1
1753,23,Female,Electrical Engineering,400,2.78,41,38.3,61.3,67.3,3.5,7,Low,Yes,4.8,5,1,Fair,1
1754,17,Female,Cyber Security,200,2.26,51,39.3,54.3,42.3,3.2,1,High,Yes,8.5,2,3,Poor,1
1755,22,Female,Mass Communication,200,2.53,60,54.0,44.0,54.0,3.6,6,Medium,Yes,7.2,1,2,Fair,1
1756,16,Male,Mass Communication,300,4.86,73,98.9,92.9,100.0,6.9,3,Medium,No,5.1,9,1,Excellent,0
1757,25,Female,Economics,500,1.59,54,34.2,31.2,30.0,1.0,1,High,Yes,6.2,7,5,Poor,1
1758,21,Female,Microbiology,500,2.64,88,51.4,58.4,48.4,3.3,4,Medium,Yes,5.6,5,3,Fair,0
1759,21,Male,Electrical Engineering,400,2.98,43,55.9,68.9,53.9,4.4,6,Low,No,7.6,1,1,Fair,0
1760,26,Female,Nursing,200,1.99,42,30.0,30.0,59.6,2.7,7,Medium,Yes,5.3,4,5,Poor,0
1761,20,Male,Accounting,200,2.65,58,54.4,59.4,45.4,4.1,1,High,Yes,5.7,2,3,Fair,1
1762,19,Male,Economics,200,1.5,40,30.0,30.0,30.0,0.5,10,Low,Yes,7.3,1,5,Poor,1
1763,25,Female,Computer Science,100,4.19,79,76.7,77.7,96.7,5.5,3,Medium,Yes,4.8,1,0,Good,0
1764,21,Male,Nursing,300,3.95,42,79.6,70.6,86.6,5.7,9,Low,No,7.7,1,0,Good,1
1765,17,Female,Accounting,500,1.5,40,30.0,30.0,30.0,0.7,10,Low,No,7.5,1,3,Poor,1
1766,30,Female,Information Technology,300,3.62,68,64.4,85.4,67.4,5.1,7,Low,No,5.6,2,1,Good,0
1767,27,Male,Economics,100,2.65,69,54.7,42.7,61.7,3.7,10,Low,Yes,6.8,1,2,Fair,0
1768,27,Male,Mass Communication,200,2.13,84,43.2,42.2,42.2,0.9,4,Medium,Yes,8.3,3,3,Poor,1
1769,25,Male,Mechanical Engineering,300,4.94,94,97.2,99.2,100.0,6.8,3,High,No,7.2,4,0,Excellent,0
1770,20,Male,Business Administration,100,2.98,80,64.0,61.0,54.0,4.1,7,Medium,No,6.3,6,3,Fair,1
1771,22,Male,Biochemistry,100,2.45,52,49.6,54.6,42.6,3.0,6,Medium,No,5.6,3,3,Poor,1
1772,21,Male,Accounting,400,2.78,40,49.0,53.0,65.0,3.8,9,Low,Yes,3.8,1,1,Fair,1
1773,24,Female,Information Technology,400,3.78,80,76.0,79.0,72.0,4.3,5,High,No,4.8,3,1,Good,0
1774,21,Male,Economics,300,3.58,62,71.6,67.6,75.6,5.8,2,High,Yes,3.8,8,0,Good,0
1775,23,Male,Electrical Engineering,100,2.04,69,50.7,30.0,41.7,2.1,3,High,No,5.4,8,4,Poor,0
1776,30,Male,Civil Engineering,200,1.54,54,32.2,30.2,30.0,1.5,3,Medium,No,8.7,3,3,Poor,1
1777,18,Female,Mass Communication,500,4.37,47,81.1,86.1,95.1,6.7,4,Medium,No,6.2,1,0,Good,0
1778,16,Male,Business Administration,400,2.76,64,52.2,45.2,68.2,3.8,7,Medium,Yes,8.1,2,3,Fair,1
1779,16,Female,Software Engineering,400,2.39,59,54.7,36.7,51.7,2.9,3,Medium,Yes,6.7,6,4,Poor,1
1780,19,Male,Nursing,300,3.61,75,74.5,80.5,61.5,5.7,6,Low,Yes,6.1,2,1,Good,0
1781,18,Male,Civil Engineering,100,3.58,89,71.7,65.7,77.7,4.8,1,High,Yes,5.0,10,1,Good,0
1782,16,Male,Computer Science,100,1.5,41,30.0,30.0,30.0,0.5,9,Low,No,6.7,3,5,Poor,1
1783,23,Male,Economics,300,4.1,81,88.3,89.3,68.3,5.5,3,Medium,No,3.7,3,1,Good,0
1784,27,Male,Software Engineering,400,4.22,76,80.8,82.8,89.8,6.6,4,High,No,5.0,5,1,Good,0
1785,16,Male,Business Administration,300,2.98,42,49.6,63.6,65.6,4.5,7,Medium,Yes,5.4,5,2,Fair,1
1786,16,Female,Cyber Security,400,2.54,98,54.4,36.4,61.4,1.7,1,High,No,8.0,2,3,Fair,1
1787,24,Male,Civil Engineering,100,1.67,50,30.0,30.0,40.0,1.5,2,High,Yes,7.2,8,4,Poor,1
1788,26,Female,Mass Communication,400,1.56,48,30.0,30.0,33.4,0.5,7,Low,No,6.2,3,3,Poor,1
1789,29,Female,Mass Communication,500,3.59,47,72.1,74.1,69.1,6.6,4,Medium,No,5.2,8,0,Good,1
1790,27,Male,Accounting,300,2.53,40,53.0,46.0,53.0,4.5,7,Low,Yes,5.0,4,3,Fair,1
1791,29,Female,Civil Engineering,500,3.19,66,62.8,52.8,75.8,4.5,9,Low,Yes,4.1,5,3,Fair,0
1792,21,Male,Medicine,300,1.62,87,30.0,37.099999999999994,30.0,0.5,6,Low,Yes,7.4,4,3,Poor,1
1793,20,Male,Civil Engineering,400,3.54,69,69.7,67.7,74.7,5.4,6,Low,No,4.5,3,0,Good,0
1794,26,Female,Mechanical Engineering,400,2.33,70,47.0,35.0,58.0,2.0,4,High,No,4.4,5,4,Poor,1
1795,27,Female,Nursing,100,2.76,52,41.6,66.6,57.6,3.6,9,Low,No,3.7,6,3,Fair,1
1796,22,Female,Nursing,100,3.88,80,74.0,83.0,76.0,4.6,9,Low,Yes,4.0,4,0,Good,0
1797,16,Female,Business Administration,200,1.62,78,30.0,30.0,37.4,0.7,4,Medium,No,8.1,4,3,Poor,1
1798,20,Female,Accounting,500,4.44,75,98.5,89.5,78.5,6.8,3,High,Yes,4.3,5,1,Good,0
1799,23,Male,Information Technology,200,2.61,83,46.9,61.9,47.9,2.8,1,High,Yes,6.1,4,3,Fair,0
1800,16,Female,Mechanical Engineering,100,2.72,88,60.4,41.4,61.4,3.0,4,High,No,5.6,2,1,Fair,1
1801,29,Female,Information Technology,100,3.31,45,61.5,82.5,54.5,5.8,7,Low,Yes,4.8,6,2,Fair,0
1802,29,Female,Microbiology,500,2.09,64,53.2,42.2,30.0,2.6,7,Low,Yes,4.1,6,5,Poor,0
1803,22,Female,Biochemistry,100,1.56,63,33.9,30.0,30.0,0.5,4,High,Yes,8.2,8,4,Poor,1
1804,16,Female,Medicine,400,4.13,53,78.9,84.9,83.9,6.5,3,Medium,Yes,8.2,1,0,Good,1
1805,29,Male,Software Engineering,100,1.52,60,30.0,31.0,30.0,0.6,6,Medium,No,7.8,6,3,Poor,0
1806,24,Male,Electrical Engineering,300,2.14,65,44.5,34.5,49.5,2.8,1,High,Yes,5.8,7,5,Poor,1
1807,26,Male,Nursing,300,2.34,47,49.1,38.1,53.1,3.0,8,Low,Yes,5.0,2,3,Poor,1
1808,25,Male,Software Engineering,400,2.24,49,41.7,47.7,44.7,2.2,4,High,No,4.9,7,3,Poor,1
1809,18,Female,Microbiology,100,3.04,65,58.5,54.5,69.5,4.7,6,Medium,Yes,8.0,6,2,Fair,0
1810,17,Male,Business Administration,500,2.24,85,54.5,39.5,40.5,2.3,6,Medium,No,5.5,1,4,Poor,0
1811,21,Male,Mechanical Engineering,500,2.14,77,44.099999999999994,30.0,54.099999999999994,1.4,7,Low,No,5.4,3,4,Poor,1
1812,21,Male,Mechanical Engineering,200,1.53,59,30.0,30.0,31.7,0.5,8,Low,Yes,4.9,4,3,Poor,1
1813,21,Female,Medicine,400,2.95,40,65.0,54.0,58.0,5.7,7,Medium,No,5.0,6,1,Fair,1
1814,23,Female,Civil Engineering,500,2.46,84,52.2,61.2,34.2,2.6,3,High,Yes,5.3,2,5,Poor,1
1815,22,Male,Information Technology,100,4.88,46,92.8,99.8,100.0,7.2,2,High,No,4.4,7,0,Excellent,0
1816,28,Male,Economics,200,2.66,85,48.5,43.5,67.5,3.0,6,Medium,No,4.1,2,1,Fair,0
1817,24,Female,Information Technology,100,2.15,53,48.9,41.9,37.9,3.9,1,High,Yes,7.5,3,4,Poor,1
1818,20,Female,Accounting,200,3.74,74,82.2,78.2,64.2,5.6,3,High,Yes,7.9,9,1,Good,0
1819,25,Female,Software Engineering,400,3.67,65,77.5,71.5,71.5,5.4,5,Medium,No,6.5,1,1,Good,0
1820,19,Female,Microbiology,300,2.72,40,47.0,66.0,50.0,4.0,10,Low,Yes,7.9,1,2,Fair,0
1821,21,Male,Microbiology,400,1.64,51,38.3,30.0,30.0,1.5,2,High,Yes,8.7,3,5,Poor,1
1822,16,Female,Biochemistry,300,1.64,45,30.0,30.0,38.5,0.5,6,Medium,Yes,4.0,7,4,Poor,0
1823,27,Male,Computer Science,100,1.52,70,30.0,30.0,31.0,0.5,6,Medium,Yes,6.2,3,5,Poor,0
1824,20,Female,Medicine,300,3.83,53,76.9,74.9,77.9,6.4,5,High,No,6.0,7,0,Good,0
1825,30,Male,Business Administration,200,1.88,66,30.0,48.8,33.8,1.8,10,Low,No,4.2,2,5,Poor,1
1826,26,Female,Nursing,300,1.79,59,30.0,40.7,36.7,0.8,2,High,Yes,7.9,2,4,Poor,1
1827,18,Male,Electrical Engineering,400,4.65,81,83.3,96.3,99.3,6.4,3,High,No,5.2,2,0,Excellent,0
1828,30,Male,Computer Science,500,2.5,91,54.3,62.3,33.3,2.5,3,Medium,Yes,4.1,5,1,Fair,0
1829,21,Female,Information Technology,200,3.93,50,71.0,93.0,72.0,6.5,6,Medium,Yes,5.0,1,1,Good,1
1830,22,Male,Microbiology,100,3.74,75,62.5,72.5,89.5,4.9,6,Low,Yes,4.6,7,1,Good,0
1831,27,Male,Microbiology,300,3.12,60,61.0,68.0,58.0,4.3,2,High,Yes,5.5,1,3,Fair,0
1832,26,Male,Business Administration,200,2.68,62,61.599999999999994,45.599999999999994,53.599999999999994,4.0,7,Low,No,5.3,4,3,Fair,1
1833,24,Male,Cyber Security,200,1.83,88,39.4,30.0,40.4,0.5,5,High,No,7.3,3,3,Poor,0
1834,19,Male,Nursing,100,3.91,73,74.9,62.900000000000006,96.9,5.6,10,Low,No,5.5,2,0,Good,0
1835,25,Female,Cyber Security,100,1.99,71,44.3,30.0,45.3,1.4,3,High,Yes,7.4,6,4,Poor,1
1836,28,Male,Civil Engineering,400,3.14,74,64.2,74.2,50.2,4.0,3,Medium,No,6.4,8,1,Fair,0
1837,22,Female,Computer Science,100,2.76,71,54.3,62.3,49.3,3.8,2,High,No,5.9,2,2,Fair,0
1838,29,Male,Business Administration,200,4.39,64,84.2,79.2,100.0,7.0,3,Medium,No,7.1,9,0,Good,0
1839,25,Male,Microbiology,300,2.96,85,59.5,54.5,63.5,2.9,2,High,Yes,6.0,2,3,Fair,1
1840,20,Male,Economics,200,1.52,41,30.0,31.299999999999997,30.0,0.5,5,High,No,7.4,1,3,Poor,1
1841,23,Male,Business Administration,100,1.73,40,36.0,31.0,37.0,1.7,9,Low,No,6.3,1,4,Poor,1
1842,16,Male,Nursing,300,1.65,47,30.0,30.0,39.1,0.5,10,Low,Yes,5.6,1,4,Poor,1
1843,21,Female,Computer Science,200,2.56,47,54.1,49.1,50.1,4.7,2,High,Yes,7.0,5,1,Fair,0
1844,22,Male,Accounting,300,2.63,70,60.0,48.0,50.0,3.8,9,Low,Yes,4.2,1,1,Fair,0
1845,19,Male,Mass Communication,500,3.53,40,75.0,75.0,62.0,5.8,7,Low,No,8.0,1,1,Good,0
1846,26,Female,Cyber Security,300,2.21,94,59.2,43.2,30.200000000000003,2.1,3,High,No,6.2,5,5,Poor,0
1847,28,Female,Electrical Engineering,400,3.35,73,68.9,56.900000000000006,74.9,4.9,4,High,No,8.1,7,1,Fair,0
1848,20,Female,Mechanical Engineering,200,2.99,85,52.5,62.5,64.5,2.4,3,Medium,No,7.0,8,2,Fair,0
1849,19,Female,Economics,200,3.4,67,76.1,56.099999999999994,72.1,4.6,5,Medium,Yes,4.6,6,2,Fair,0
1850,21,Male,Cyber Security,100,2.75,72,39.599999999999994,63.599999999999994,61.599999999999994,2.8,4,High,No,5.1,8,1,Fair,0
1851,28,Male,Mass Communication,300,4.88,82,92.6,100.0,100.0,6.8,6,Medium,Yes,5.2,1,1,Excellent,1
1852,21,Male,Business Administration,200,2.77,88,50.4,46.4,69.4,3.4,4,High,No,5.0,2,3,Fair,0
1853,16,Female,Accounting,200,4.55,83,89.9,82.9,100.0,6.5,2,High,No,7.1,5,0,Excellent,0
1854,30,Male,Software Engineering,400,3.13,40,72.0,57.0,59.0,5.9,10,Low,No,4.5,1,2,Fair,0
1855,18,Male,Electrical Engineering,200,1.75,73,44.9,30.0,30.0,1.4,3,Medium,Yes,7.5,3,5,Poor,1
1856,17,Male,Software Engineering,200,1.5,40,30.0,30.0,30.0,0.5,10,Low,No,7.1,3,3,Poor,1
1857,29,Female,Medicine,200,3.93,81,81.3,80.3,74.3,5.6,1,High,No,4.9,9,1,Good,0
1858,21,Male,Electrical Engineering,400,1.5,40,30.0,30.0,30.0,0.6,10,Low,Yes,7.1,1,4,Poor,1
1859,27,Female,Biochemistry,100,1.5,44,30.0,30.0,30.0,1.1,6,Medium,Yes,5.6,1,4,Poor,1
1860,29,Male,Mass Communication,300,3.87,86,68.8,82.8,80.8,4.8,6,Medium,No,7.8,2,0,Good,1
1861,24,Female,Economics,100,2.11,79,45.7,50.7,30.0,1.3,4,High,No,6.5,5,3,Poor,1
1862,19,Male,Microbiology,200,2.9,79,53.7,56.7,63.7,3.9,1,High,No,7.5,1,3,Fair,0
1863,24,Male,Medicine,200,1.79,48,30.0,47.4,30.0,1.8,4,High,No,7.5,3,5,Poor,1
1864,16,Female,Economics,300,1.59,59,31.7,33.7,30.0,0.5,7,Low,No,4.8,4,3,Poor,1
1865,24,Male,Microbiology,200,1.5,57,30.0,30.0,30.0,0.5,8,Low,Yes,4.1,4,5,Poor,1
1866,27,Female,Electrical Engineering,500,1.53,40,30.0,32.0,30.0,0.8,8,Low,No,4.4,1,5,Poor,1
1867,30,Male,Medicine,100,2.37,47,58.1,36.1,48.1,3.4,5,High,Yes,5.5,1,5,Poor,1
1868,26,Female,Business Administration,200,3.97,57,80.1,86.1,72.1,6.8,3,Medium,No,4.4,6,0,Good,0
1869,24,Female,Information Technology,500,2.61,53,57.9,58.9,39.9,4.0,6,Low,Yes,5.6,3,3,Fair,1
1870,28,Female,Software Engineering,100,2.53,64,56.2,36.2,59.2,3.2,7,Medium,Yes,5.0,2,3,Fair,0
1871,17,Female,Nursing,200,1.5,40,30.0,30.0,30.0,1.6,8,Low,No,6.9,3,5,Poor,1
1872,23,Male,Medicine,200,4.38,54,91.2,77.2,94.2,6.6,3,High,No,6.0,6,1,Good,0
1873,26,Male,Electrical Engineering,100,3.17,88,63.4,65.4,61.4,3.3,3,High,Yes,6.8,4,3,Fair,0
1874,28,Female,Economics,500,3.83,73,75.9,80.9,72.9,6.0,6,Low,Yes,3.6,1,1,Good,0
1875,19,Female,Civil Engineering,100,1.56,42,30.0,30.0,33.6,0.6,7,Low,No,5.1,1,3,Poor,1
1876,28,Male,Mass Communication,100,1.82,89,45.7,33.7,30.0,0.9,5,High,No,7.7,5,3,Poor,0
1877,26,Male,Mass Communication,400,1.59,77,34.099999999999994,31.099999999999998,30.0,0.5,10,Low,No,5.1,3,3,Poor,1
1878,16,Female,Cyber Security,100,4.24,44,89.2,73.2,92.2,7.2,3,Medium,Yes,5.0,3,1,Good,0
1879,26,Female,Software Engineering,200,2.78,43,40.9,60.9,64.9,3.5,6,Low,No,6.5,1,3,Fair,1
1880,20,Female,Civil Engineering,500,2.09,57,43.099999999999994,52.099999999999994,30.0,2.4,7,Medium,Yes,4.2,7,4,Poor,1
1881,19,Female,Accounting,100,4.31,61,91.3,79.3,88.3,6.5,2,High,No,4.5,1,1,Good,0
1882,23,Male,Computer Science,300,3.04,54,57.2,62.2,63.2,3.4,4,Medium,No,7.3,6,1,Fair,0
1883,18,Male,Mass Communication,300,3.24,98,60.4,71.4,62.4,2.9,1,High,No,6.4,3,1,Fair,1
1884,20,Male,Software Engineering,400,1.54,82,30.0,32.599999999999994,30.0,1.2,5,Medium,Yes,6.1,3,3,Poor,1
1885,24,Female,Information Technology,400,4.35,68,83.4,80.4,97.4,6.3,3,Medium,No,5.6,9,1,Good,0
1886,22,Male,Computer Science,100,3.29,79,66.7,66.7,63.7,4.6,6,Medium,Yes,7.2,1,3,Fair,0
1887,18,Male,Mass Communication,200,1.58,52,34.6,30.0,30.0,2.1,6,Medium,Yes,3.6,2,5,Poor,1
1888,25,Male,Software Engineering,500,2.89,59,60.7,43.7,68.7,3.8,4,Medium,Yes,3.7,2,3,Fair,1
1889,27,Female,Mass Communication,100,3.13,84,66.2,65.2,56.2,3.5,6,Medium,No,5.8,7,2,Fair,0
1890,23,Male,Mechanical Engineering,200,1.53,49,30.0,31.7,30.0,0.5,9,Low,Yes,8.0,2,4,Poor,1
1891,17,Male,Medicine,100,1.75,81,37.3,35.3,32.3,1.3,6,Medium,Yes,8.4,1,3,Poor,1
1892,25,Female,Mechanical Engineering,300,1.59,76,30.0,31.8,33.8,0.5,6,Medium,Yes,5.8,1,5,Poor,1
1893,17,Male,Economics,500,2.26,52,45.6,42.6,47.6,3.9,4,High,Yes,6.1,1,4,Poor,1
1894,19,Male,Software Engineering,400,3.69,47,62.099999999999994,70.1,89.1,5.6,9,Low,Yes,4.7,5,0,Good,1
1895,27,Male,Information Technology,400,2.17,58,43.4,43.4,43.4,2.5,5,High,Yes,4.6,7,5,Poor,1
1896,26,Male,Cyber Security,400,2.84,45,53.5,62.5,54.5,4.0,7,Medium,Yes,5.5,1,2,Fair,0
1897,27,Male,Mechanical Engineering,500,3.21,43,58.900000000000006,76.9,56.900000000000006,5.3,9,Low,No,5.1,1,1,Fair,0
1898,24,Female,Information Technology,500,1.95,57,46.099999999999994,32.099999999999994,39.099999999999994,2.2,3,High,No,4.2,3,4,Poor,0
1899,16,Male,Computer Science,400,3.42,61,73.3,50.3,81.3,4.6,5,High,No,7.0,5,2,Fair,0
1900,24,Female,Cyber Security,300,4.73,79,100.0,100.0,83.7,6.9,5,High,Yes,5.8,1,0,Excellent,0
1901,28,Male,Civil Engineering,400,4.38,61,96.3,87.3,79.3,6.9,1,High,Yes,6.2,7,1,Good,0
1902,23,Male,Biochemistry,300,1.5,44,30.0,30.0,30.0,0.5,8,Low,Yes,6.6,1,5,Poor,1
1903,22,Male,Cyber Security,200,3.74,46,83.8,64.8,75.8,6.3,5,Medium,No,4.8,3,1,Good,1
1904,18,Male,Cyber Security,300,3.27,57,68.1,62.099999999999994,66.1,4.7,6,Low,No,4.0,1,3,Fair,1
1905,26,Male,Mechanical Engineering,400,3.38,54,61.2,62.2,79.2,5.2,7,Medium,Yes,4.3,3,3,Fair,0
1906,17,Male,Accounting,100,2.38,62,33.599999999999994,47.599999999999994,61.599999999999994,2.3,4,Medium,No,3.9,8,3,Poor,1
1907,26,Male,Computer Science,200,2.95,51,66.3,61.3,49.3,4.3,5,Medium,No,6.7,1,1,Fair,0
1908,22,Female,Civil Engineering,500,1.58,50,35.0,30.0,30.0,1.2,5,High,No,6.2,2,3,Poor,1
1909,17,Male,Mass Communication,500,3.25,80,69.0,59.0,67.0,4.6,10,Low,Yes,4.5,1,2,Fair,0
1910,18,Male,Electrical Engineering,400,3.0,68,70.4,53.4,56.4,4.1,8,Low,Yes,4.2,1,2,Fair,0
1911,24,Female,Civil Engineering,500,1.97,59,42.7,33.7,41.7,2.6,7,Medium,Yes,6.9,1,3,Poor,1
1912,18,Female,Mechanical Engineering,100,2.31,43,46.9,50.9,40.9,2.6,4,Medium,No,8.5,1,5,Poor,1
1913,28,Female,Business Administration,300,3.25,80,69.0,60.0,66.0,4.2,4,Medium,Yes,5.2,2,1,Fair,0
1914,21,Male,Electrical Engineering,400,1.59,75,35.5,30.0,30.0,0.5,6,Low,Yes,6.2,1,4,Poor,1
1915,20,Female,Mass Communication,400,2.92,76,64.8,58.8,51.8,3.3,4,High,No,3.7,6,3,Fair,0
1916,27,Male,Nursing,400,4.59,87,97.1,100.0,78.1,6.7,1,High,Yes,4.0,2,0,Excellent,0
1917,28,Female,Software Engineering,300,2.51,86,54.8,39.8,55.8,2.9,5,Medium,No,6.2,1,3,Fair,1
1918,26,Male,Civil Engineering,400,3.23,90,65.0,61.0,68.0,4.3,3,High,No,8.5,3,2,Fair,0
1919,22,Female,Computer Science,300,3.94,66,82.8,84.8,68.8,5.5,5,Medium,Yes,5.2,6,0,Good,0
1920,27,Female,Medicine,200,3.43,92,75.6,71.6,58.599999999999994,4.1,1,High,No,7.9,6,1,Fair,0
1921,29,Male,Mechanical Engineering,100,2.33,85,53.5,46.5,39.5,2.3,5,High,Yes,7.9,5,4,Poor,1
1922,26,Female,Microbiology,200,2.65,87,46.099999999999994,55.099999999999994,58.099999999999994,1.7,5,High,No,6.9,1,1,Fair,0
1923,21,Male,Computer Science,100,2.55,72,50.599999999999994,52.599999999999994,49.599999999999994,2.7,7,Low,Yes,8.1,1,3,Fair,1
1924,16,Female,Mass Communication,500,2.91,71,53.3,60.3,61.3,3.0,6,Medium,Yes,7.9,1,2,Fair,0
1925,18,Male,Information Technology,400,2.97,47,66.1,60.1,52.1,4.2,8,Low,No,5.7,3,3,Fair,1
1926,27,Male,Information Technology,100,2.3,69,44.7,46.7,46.7,2.0,2,High,Yes,6.2,1,5,Poor,1
1927,30,Male,Nursing,100,4.49,69,85.7,94.7,88.7,6.1,5,Medium,No,6.9,1,0,Good,0
1928,22,Female,Economics,300,3.61,75,74.5,65.5,76.5,4.3,5,High,Yes,7.4,3,1,Good,0
1929,26,Female,Mass Communication,200,3.31,54,63.2,67.2,68.2,4.3,4,Medium,No,8.0,3,1,Fair,0
1930,22,Female,Civil Engineering,500,2.21,53,30.0,53.9,48.9,2.3,3,Medium,No,6.0,6,3,Poor,1
1931,23,Female,Information Technology,300,3.5,83,67.9,76.9,64.9,4.7,8,Low,Yes,6.3,1,0,Good,0
1932,27,Male,Business Administration,300,2.19,64,53.2,36.2,42.2,2.8,4,High,Yes,7.2,3,4,Poor,1
1933,28,Female,Mass Communication,400,4.38,52,76.6,97.6,88.6,6.7,5,Medium,Yes,8.4,5,0,Good,0
1934,23,Male,Nursing,500,1.63,63,30.0,33.9,33.9,1.2,1,High,Yes,4.3,7,5,Poor,1
1935,25,Female,Nursing,300,1.5,50,30.0,30.0,30.0,0.5,10,Low,Yes,5.0,1,3,Poor,1
1936,20,Female,Accounting,400,2.05,40,34.0,44.0,45.0,2.4,10,Low,No,5.1,5,5,Poor,1
1937,24,Male,Biochemistry,500,2.2,57,48.099999999999994,42.099999999999994,42.099999999999994,2.2,7,Low,No,5.9,1,5,Poor,1
1938,27,Male,Biochemistry,200,4.24,84,79.2,84.2,91.2,5.9,1,High,Yes,8.2,5,1,Good,0
1939,26,Male,Business Administration,500,1.5,45,30.0,30.0,30.0,0.7,4,Medium,Yes,6.3,1,4,Poor,1
1940,23,Female,Accounting,200,2.36,81,56.3,45.3,40.3,2.6,8,Low,Yes,5.5,1,4,Poor,1
1941,19,Female,Business Administration,300,4.69,91,91.3,100.0,90.3,6.9,3,Medium,Yes,6.1,8,0,Excellent,0
1942,24,Female,Civil Engineering,300,1.57,45,30.0,34.5,30.0,0.7,5,Medium,No,6.0,1,3,Poor,1
1943,21,Female,Information Technology,300,4.02,58,66.4,85.4,89.4,5.3,7,Medium,No,7.2,6,1,Good,1
1944,27,Male,Accounting,500,4.68,83,80.9,99.9,100.0,6.5,3,High,No,5.2,8,0,Excellent,0
1945,22,Female,Mechanical Engineering,500,1.89,71,32.3,30.0,51.3,1.6,9,Low,No,7.8,1,3,Poor,1
1946,20,Male,Economics,100,4.63,50,86.0,100.0,92.0,7.3,2,High,Yes,5.1,3,0,Excellent,1
1947,17,Female,Business Administration,400,4.22,95,88.5,85.5,79.5,6.7,1,High,Yes,5.5,9,1,Good,0
1948,17,Male,Electrical Engineering,400,1.5,77,30.0,30.0,30.0,0.5,7,Low,Yes,8.1,1,4,Poor,1
1949,19,Male,Microbiology,300,2.0,43,34.9,54.9,30.0,2.9,6,Medium,Yes,8.4,7,5,Poor,1
1950,25,Female,Mass Communication,300,3.65,83,77.9,66.9,73.9,5.0,6,Medium,No,8.3,3,1,Good,0
1951,27,Male,Business Administration,500,3.65,70,77.0,74.0,68.0,5.8,9,Low,Yes,5.2,1,0,Good,0
1952,28,Male,Computer Science,400,2.42,40,42.0,38.0,65.0,4.0,9,Low,No,3.9,1,4,Poor,1
1953,17,Female,Economics,200,4.08,82,79.6,70.6,94.6,5.0,4,Medium,Yes,4.5,5,1,Good,0
1954,28,Female,Cyber Security,100,2.95,89,57.7,73.7,45.7,3.9,3,High,Yes,5.4,1,1,Fair,0
1955,28,Female,Accounting,200,2.42,48,55.4,46.4,43.4,4.7,6,Low,No,8.0,5,4,Poor,1
1956,25,Female,Biochemistry,200,2.04,43,34.9,44.9,42.9,2.8,7,Medium,Yes,4.8,1,3,Poor,1
1957,26,Male,Biochemistry,200,3.65,50,78.0,81.0,60.0,6.4,1,High,No,7.9,3,0,Good,1
1958,22,Female,Nursing,300,4.61,63,92.9,98.9,84.9,6.5,6,Medium,No,7.0,1,0,Excellent,1
1959,26,Female,Civil Engineering,400,1.58,70,30.0,34.0,31.0,0.8,2,High,No,7.8,6,3,Poor,0
